Distance(ft),ch0_dB_20260203_093444,ch1_dB_20260203_093444,ch2_dB_20260203_093444,ch3_dB_20260203_093444,ch4_dB_20260203_093444,ch5_dB_20260203_093444
868.2380901238494,-60.86927898253282,-58.19132938599168,-61.53854257511335,-63.00878783800428,-57.05459738701847,
872.713544196653,-60.898603294217146,-58.10738869725223,-60.06608332211658,-62.83585488486635,-57.098910450895346,
877.1889982694562,-60.911426083276595,-58.21909472582217,-59.894220328050864,-62.84405795620052,-57.29085404510647,
881.6644523422594,-61.18074920429616,-58.29728594664846,-61.01693362180053,-63.15440988207615,-57.20684056098922,
886.1399064150627,-61.4594176306727,-58.31500563402968,-61.73861650149392,-63.44329376561937,-57.29569361172221,
890.615360487866,-61.35392550267064,-58.37046771641709,-60.94621142599359,-63.334883676671716,-57.37353585371551,
895.0908145606695,-61.26515788200075,-58.564283583535925,-59.743812562184,-63.321854068501324,-57.37478089703309,
899.5662686334728,-61.35358319892966,-58.47835638506485,-59.39859158983935,-63.18008647352784,-57.16364989383497,
904.041722706276,-61.2807953692018,-58.41539141126796,-63.958037598934496,-63.35485240909776,-57.43012798321524,
908.5171767790797,-61.38829626696506,-58.544763822244164,-61.33236313383974,-63.4374696269412,-57.41139638542981,
912.9926308518831,-61.36368386918113,-58.49461412186479,-59.70289717214182,-63.440020300535295,-57.501355620843526,
917.4680849246862,-61.34923460585486,-58.39204262972317,-61.000092601939414,-63.42057808254804,-57.47204347865244,
921.9435389974896,-61.45110613836869,-58.70126492393939,-60.713338282342725,-63.74835561788256,-57.47212904867658,
