Frequency(MHz),Power(dBmV/100kHz)_20260203_091320
230.9981,-50.76
231.0981,-51.23
231.1981,-51.32
231.2981,-52.26
231.3981,-51.23
231.4981,-51.7
231.5981,-52.54
231.6981,-52.73
231.7981,-53.86
231.8981,-53.77
231.9981,-54.14
232.0981,-54.71
232.1981,-54.52
232.2981,-55.09
232.3981,-53.86
232.4981,-53.86
232.5981,-53.77
232.6981,-52.54
232.7981,-51.6
232.8981,-52.92
232.9981,-51.7
233.0981,-50.66
233.1981,-51.23
233.2981,-51.04
233.3981,-51.6
233.4981,-50.29
233.5981,-50.29
233.6981,-51.04
233.7981,-50.94
233.8981,-50.76
233.9981,-51.98
234.0981,-52.36
234.1981,-52.54
234.2981,-52.36
234.3981,-52.36
234.4981,-52.64
234.5981,-53.67
234.6981,-54.14
234.7981,-53.58
234.8981,-53.02
234.9981,-53.67
235.0981,-52.64
235.1981,-52.26
235.2981,-53.58
235.3981,-53.49
235.4981,-54.62
235.5981,-53.67
235.6981,-53.02
235.7981,-52.64
235.8981,-51.32
235.9981,-51.13
236.0981,-51.98
236.1981,-52.54
236.2981,-52.07
236.3981,-53.11
236.4981,-54.14
236.5981,-51.79
236.6981,-51.98
236.7981,-51.79
236.8981,-51.89
236.9981,-52.54
237.0981,-53.11
237.1981,-53.58
237.2981,-52.73
237.3981,-50.29
237.4981,-50.76
237.5981,-52.73
237.6981,-54.33
237.7981,-53.77
237.8981,-54.71
237.9981,-53.49
238.0981,-51.98
238.1981,-53.96
238.2981,-53.39
238.3981,-54.99
238.4981,-53.49
238.5981,-52.64
238.6981,-52.73
238.7981,-51.13
238.8981,-50.1
238.9981,-48.5
239.0981,-49.44
239.1981,-51.6
239.2981,-52.36
239.3981,-52.83
239.4981,-52.92
239.5981,-51.89
239.6981,-51.04
239.7981,-52.07
239.8981,-52.83
239.9981,-52.83
240.0981,-53.96
240.1981,-53.3
240.2981,-52.83
240.3981,-53.86
240.4981,-53.11
240.5981,-53.02
240.6981,-52.73
240.7981,-52.92
240.8981,-51.6
240.9981,-52.54
241.0981,-51.89
241.1981,-50.47
241.2981,-51.79
241.3981,-52.64
241.4981,-52.45
241.5981,-51.6
241.6981,-52.17
241.7981,-52.64
241.8981,-53.49
241.9981,-52.26
242.0981,-50.19
242.1981,-51.32
242.2981,-50.47
242.3981,-50.29
242.4981,-53.11
242.5981,-55.27
242.6981,-53.77
242.7981,-52.73
242.8981,-51.23
242.9981,-51.6
243.0981,-53.11
243.1981,-53.86
243.2981,-54.14
243.3981,-53.39
243.4981,-51.32
243.5981,-51.42
243.6981,-51.79
243.7981,-54.43
243.8981,-53.67
243.9981,-52.73
244.0981,-51.98
244.1981,-50.94
244.2981,-50.0
244.3981,-49.44
244.4981,-49.44
244.5981,-49.72
244.6981,-50.66
244.7981,-51.79
244.8981,-50.57
244.9981,-51.79
245.0981,-50.1
245.1981,-50.1
245.2981,-50.94
